-----------------------------------------------------------------------------------------------------------
+--------------------+--------+------+----------+-----------+--------------+-------------+----------+
|                 key|accuracy|    id|       lat|        lng|         speed|         time|     types|
|20200323_0002382f...|     5.2|336804|35.0942003|128.7797895|     7.191149|1584960998744|    NORMAL|
|20200323_0002382f...|     5.2|336805|35.0942009|128.7796403|     6.734118|1584961000736|    NORMAL|
|20200323_0002382f...|     4.8|336806|35.0942019|128.7795036|    6.3473525|1584961002745|    NORMAL|
|20200323_0002382f...|   4.666|336807|35.0942009|128.7793724|    6.1624975|1584961004707|    NORMAL|
|20200323_0002382f...|     4.0|336808| 35.094199|128.7792386|    5.9927506|1584961006703|    NORMAL|
|20200323_0002382f...|     4.0|336809|35.0941915|128.7791038|     5.809995|1584961008717|    NORMAL|
|20200323_0002382f...|     4.8|336810|35.0941906|128.7789727|     6.189744|1584961010718|    NORMAL|
|20200323_0002382f...|   5.333|336811|35.0941954|128.7788394|      6.41903|1584961012702|    NORMAL|
|20200323_0002382f...|   5.333|336812|35.0941926|128.7786926|    6.5248003|1584961014712|    NORMAL|
|20200323_0002382f...|   4.666|336813|35.0941885|128.7785417|    6.4400535|1584961016727|    NORMAL|
|20200323_0002382f...|     4.0|336814|35.0941857|128.7783908|     6.888548|1584961018702|    NORMAL|
|20200323_0002382f...|     4.0|336815| 35.094184|128.7782247|    7.3357787|1584961020720|    NORMAL|
|20200323_0002382f...|     4.0|336816|35.0941822|128.7780501|     7.592239|1584961022748|    NORMAL|
|20200323_0002382f...|     4.0|336817|35.0941824|128.7778798|    7.4471593|1584961024741|    NORMAL|
|20200323_0002382f...|     4.0|336818|35.0941812| 128.777713|    7.6472144|1584961026710|    NORMAL|
|20200323_0002382f...|     4.0|336819|35.0941891|128.7775488|     7.387104|1584961028718|    NORMAL|
|20200323_0002382f...|     4.0|336820|35.0942034|128.7773991|    6.9888754|1584961030725|    NORMAL|
|20200323_0002382f...|     4.0|336821|  35.09421|128.7772585|    6.7055497|1584961032696|    NORMAL|
|20200323_0002382f...|     4.0|336822|35.0942157|128.7771155|    6.5683107|1584961034716|    NORMAL|
|20200323_0002382f...|     4.0|336823| 35.094217|128.7769681|    6.6392574|1584961036728|    NORMAL|
|20200323_0002382f...|     4.8|336824|35.0942182|128.7768177|     6.949544|1584961038732|    NORMAL|
|20200323_0002382f...|   5.666|336825|35.0942172|128.7765785|    7.3255844|1584961041694|    NORMAL|
|20200323_0002382f...|     6.0|336826|35.0942168|128.7764933|    7.3728876|1584961042759|    NORMAL|
|20200323_0002382f...|     6.0|336827| 35.094215|128.7763366|     7.322735|1584961044716|    NORMAL|
|20200323_0002382f...|     6.0|336828|35.0942135|128.7761777|    7.2626653|1584961046705|    NORMAL|
|20200323_0002382f...|     6.0|336829|35.0942118|128.7760211|    7.1038966|1584961048696|    NORMAL|
|20200323_0002382f...|     6.0|336830|35.0942133|128.7758687|     6.918417|1584961050716|    NORMAL|
|20200323_0002382f...|     6.0|336831|35.0942137|128.7757197|    6.8695827|1584961052703|    NORMAL|
|20200323_0002382f...|     5.2|336832|35.0942132|128.7755686|    6.7189236|1584961054723|    NORMAL|
|20200323_0002382f...|   4.666|336833|35.0942115|128.7754223|    6.5005007|1584961056743|    NORMAL|
|20200323_0002382f...|     4.8|336834|35.0942097|128.7752856|    6.1145287|1584961058716|    NORMAL|
|20200323_0002382f...|     5.6|336835|35.0942081|128.7751549|    5.7759323|1584961060773|    NORMAL|
|20200323_0002382f...|     5.6|336836| 35.094205|128.7750383|     5.416174|1584961062697|    NORMAL|
|20200323_0002382f...|     4.8|336837|35.0942041|128.7749274|    5.0857425|1584961064730|    NORMAL|
|20200323_0002382f...|     4.0|336838|35.0942019| 128.774824|     4.615667|1584961066708|    NORMAL|
|20200323_0002382f...|     4.0|336839| 35.094199|128.7747304|    3.9905047|1584961068716|    NORMAL|
|20200323_0002382f...|     4.0|336840|35.0941959|128.7746549|    3.4193823|1584961070739|    NORMAL|
|20200323_0002382f...|     4.0|336841|35.0941946|128.7745943|    2.7513704|1584961072742|    NORMAL|
|20200323_0002382f...|     4.0|336842|35.0941952|128.7745491|     2.109799|1584961074742|    NORMAL|
|20200323_0002382f...|   5.087|336843|35.0941917|128.7745045|    1.4482332|1584961077306|    NORMAL|
|20200323_0002382f...|   5.602|336844|35.0941909|128.7745108| 0.0034988022|1584961078731|    NORMAL|
|20200323_0002382f...|   6.269|336845|35.0941907|128.7745132|  5.843146E-4|1584961080721|    NORMAL|
|20200323_0002382f...|   6.984|336846|35.0941906|128.7745143| 8.8872603E-4|1584961083132|    NORMAL|
|20200323_0002382f...|   6.272|336847|35.0941906|128.7745144|  4.349673E-5|1584961084720|    NORMAL|
|20200323_0002382f...|   4.995|336848|35.0941906|128.7745145|  9.190089E-6|1584961087334|    NORMAL|
|20200323_0002382f...|   4.885|336849|35.0941906|128.7745145| 1.4087954E-6|1584961088717|    NORMAL|
|20200323_0002382f...|   4.885|336850|35.0941906|128.7745145|  2.248281E-7|1584961090708|    NORMAL|
|20200323_0002382f...|   5.354|336851|35.0941906|128.7745145| 2.0826262E-7|1584961093201|    NORMAL|
|20200323_0002382f...|   5.354|336852|35.0941906|128.7745145|1.06982805E-8|1584961094712|    NORMAL|
|20200323_0002382f...|   5.161|336853|35.0941906|128.7745145| 1.3457158E-9|1584961096719|    NORMAL|
|20200323_0002382f...|     4.0|336854|35.0941906|128.7745145|1.8682918E-10|1584961098779|    NORMAL|
|20200323_0002382f...|     4.0|336855|35.0941906|128.7745145| 4.218651E-11|1584961100708|    NORMAL|
|20200323_0002382f...|     4.0|336856|35.0941906|128.7745145| 1.318269E-11|1584961102732|    NORMAL|
|20200323_0002382f...|     4.0|336857|35.0941906|128.7745145| 2.412724E-12|1584961104707|    NORMAL|
|20200323_0002382f...|     4.0|336858|35.0941906|128.7745145| 6.534257E-13|1584961106727|    NORMAL|
|20200323_0002382f...|     4.0|336859|35.0941906|128.7745145| 6.927144E-14|1584961108712|    NORMAL|
|20200323_0002382f...|   4.285|336860|35.0941906|128.7745145|1.7088317E-14|1584961110714|    NORMAL|
|20200323_0002382f...|   5.142|336861|35.0941906|128.7745145|3.9203908E-15|1584961112717|    NORMAL|
|20200323_0002382f...|   5.858|336862|35.0941906|128.7745145|1.6838036E-15|1584961114708|    NORMAL|
|20200323_0002382f...|   5.168|336863|35.0941906|128.7745145|8.7494946E-16|1584961116761|    NORMAL|
|20200323_0002382f...|   4.743|336864|35.0941906|128.7745145| 9.775512E-16|1584961118710|    NORMAL|
|20200323_0002382f...|   5.028|336865|35.0941902|128.7744874|    0.4462201|1584961120699|    NORMAL|
|20200323_0002382f...|   5.866|336866|35.0941909|128.7744329|    1.6603508|1584961122712|    NORMAL|
|20200323_0002382f...|     6.0|336867|35.0941928|128.7743637|    2.7951207|1584961124708|    NORMAL|
|20200323_0002382f...|     6.0|336868|35.0941916|128.7742779|    3.2476904|1584961126700|    NORMAL|
|20200323_0002382f...|     6.0|336869|35.0941902|128.7741958|     3.304212|1584961128696|    NORMAL|
|20200323_0002382f...|     6.0|336870|  35.09419|128.7741141|    3.4314346|1584961130731|    NORMAL|
|20200323_0002382f...|     6.0|336871| 35.094192|128.7740324|    3.8063781|1584961132700|    NORMAL|
|20200323_0002382f...|     6.0|336872|35.0941938|128.7739381|    4.2188354|1584961134692|    NORMAL|
|20200323_0002382f...|   5.666|336873|35.0941926|128.7738297|    4.5705585|1584961136694|    NORMAL|
|20200323_0002382f...|     4.8|336874|35.0941923|128.7737203|      4.75744|1584961138689|    NORMAL|
|20200323_0002382f...|   4.666|336875|35.0941954|128.7736161|     4.697433|1584961140687|    NORMAL|
|20200323_0002382f...|   5.151|336876|35.0941993|128.7735156|    4.6689763|1584961142691|    NORMAL|
|20200323_0002382f...|   5.436|336877|35.0941995|128.7734132|     4.849715|1584961144681|    NORMAL|
|20200323_0002382f...|   5.151|336878|35.0942007|128.7733073|     5.023938|1584961146677|    NORMAL|
|20200323_0002382f...|   4.418|336879|35.0942009|128.7731936|    5.2841053|1584961148687|    NORMAL|
|20200323_0002382f...|   4.418|336880|35.0941988|128.7730712|     5.479755|1584961150695|    NORMAL|
|20200323_0002382f...|     5.0|336881| 35.094195|128.7729435|    5.5894465|1584961152694|    NORMAL|
|20200323_0002382f...|   5.666|336882|35.0941896|128.7728126|    5.6603036|1584961154690|    NORMAL|
|20200323_0002382f...|     6.0|336883|35.0941847|128.7726815|     5.706731|1584961156681|    NORMAL|
|20200323_0002382f...|     6.0|336884|35.0941821|128.7725536|     5.774976|1584961158686|    NORMAL|
|20200323_0002382f...|     6.0|336885|35.0941825|128.7724282|    5.7136807|1584961160686|    NORMAL|
|20200323_0002382f...|     6.0|336886|35.0941828|128.7723065|    5.5376735|1584961162709|    NORMAL|
|20200323_0002382f...|     6.0|336887|35.0941833|128.7721904|      5.46398|1584961164694|    NORMAL|
|20200323_0002382f...|     5.6|336888|35.0941848|128.7720761|     5.299083|1584961166715|    NORMAL|
|20200323_0002382f...|     4.8|336889|35.0941853|128.7719625|    5.1884446|1584961168680|    NORMAL|
|20200323_0002382f...|     4.4|336890|35.0941843|128.7718461|    5.1201906|1584961170715|    NORMAL|
|20200323_0002382f...|     5.2|336891|35.0941856|128.7717401|      4.96895|1584961172686|    NORMAL|
|20200323_0002382f...|     5.6|336892| 35.094186|128.7716377|     4.917127|1584961174706|    NORMAL|
|20200323_0002382f...|     4.8|336893|35.0941824|128.7715334|    4.8522573|1584961176694|    NORMAL|
|20200323_0002382f...|     4.0|336894|35.0941789|128.7714294|    4.7801495|1584961178679|    NORMAL|
|20200323_0002382f...|   4.116|336895|35.0941753|128.7713225|     4.854677|1584961180694|    NORMAL|
|20200323_0002382f...|   4.099|336896|35.0941728| 128.771212|    4.8980365|1584961182667|    NORMAL|
|20200323_0002382f...|   4.099|336897|35.0941714|128.7711003|    4.8326597|1584961184688|    NORMAL|
|20200323_0002382f...|   4.864|336898|35.0941733|128.7709948|     4.958823|1584961186686|    NORMAL|
|20200323_0002382f...|   5.312|336899|35.0941738|128.7708823|     5.060362|1584961188701|    NORMAL|
|20200323_0002382f...|   5.666|336900|35.0941725|128.7707683|    5.0970726|1584961190683|    NORMAL|
|20200323_0002382f...|     6.0|336901|35.0941713|128.7706525|      5.22432|1584961192689|    NORMAL|
|20200323_0002382f...|     6.0|336902| 35.094169|128.7705353|     5.159814|1584961194693|    NORMAL|
|20200323_0002382f...|     6.0|336903|35.0941698|128.7704226|    5.1016583|1584961196700|    NORMAL|
|20200323_0002382f...|     6.0|336904|35.0941707|128.7703108|    5.2208138|1584961198688|    NORMAL|
|20200323_0002382f...|   5.333|336905|35.0941704|128.7701871|    5.6392164|1584961200695|    NORMAL|
|20200323_0002382f...|   4.666|336906|35.0941713| 128.770058|     5.935636|1584961202699|    NORMAL|
|20200323_0002382f...|     4.0|336907|35.0941694| 128.769919|    6.3808117|1584961204684|    NORMAL|
|20200323_0002382f...|     4.0|336908|35.0941674|128.7697726|     6.682856|1584961206697|    NORMAL|
|20200323_0002382f...|     4.0|336909|35.0941646|128.7696202|    6.8780093|1584961208686|    NORMAL|
|20200323_0002382f...|     4.0|336910|35.0941596|128.7694594|     7.206997|1584961210662|    NORMAL|
|20200323_0002382f...|     4.8|336911|35.0941533|128.7692885|    7.5729585|1584961212690|    NORMAL|
|20200323_0002382f...|     5.6|336912|35.0941483|128.7691123|     7.832075|1584961214683|    NORMAL|
|20200323_0002382f...|     6.0|336913|35.0941503|128.7689381|     7.794795|1584961216680|    NORMAL|
|20200323_0002382f...|     6.0|336914|35.0941528|128.7687617|    7.9626393|1584961218751|    NORMAL|
|20200323_0002382f...|     6.0|336915|35.0941515|128.7685871|     8.072415|1584961220752|    NORMAL|
|20200323_0002382f...|     6.0|336916|35.0941487| 128.768414|     8.164531|1584961222679|    NORMAL|
|20200323_0002382f...|   5.333|336917|35.0941561|128.7682351|     8.154906|1584961224687|    NORMAL|
|20200323_0002382f...|   4.666|336918|35.0941619|128.7680558|     8.146127|1584961226719|    NORMAL|
|20200323_0002382f...|     4.0|336919|35.0941604|128.7678832|     8.090219|1584961228675|    NORMAL|
|20200323_0002382f...|     4.0|336920|35.0941556|128.7677097|     7.985149|1584961230673|    NORMAL|
|20200323_0002382f...|     4.0|336921|35.0941498|128.7675378|    7.9142313|1584961232680|    NORMAL|
|20200323_0002382f...|     4.0|336922|35.0941496| 128.767369|     7.766718|1584961234690|    NORMAL|
|20200323_0002382f...|     4.0|336923|35.0941455|128.7672022|     7.641167|1584961236688|    NORMAL|
|20200323_0002382f...|     4.0|336924|35.0941389|128.7670376|     7.532452|1584961238672|    NORMAL|
|20200323_0002382f...|     4.0|336925|35.0941382|128.7668788|     7.272871|1584961240654|    NORMAL|
|20200323_0002382f...|     4.0|336926|35.0941375|128.7666507|    6.9512157|1584961243614|    NORMAL|
|20200323_0002382f...|     4.0|336927|35.0941375|128.7665747|    6.8328342|1584961244638|    NORMAL|
|20200323_0002382f...|     4.0|336928|35.0941397|128.7664292|     6.662804|1584961246664|    NORMAL|
|20200323_0002382f...|     4.0|336929|35.0941465|128.7662891|    6.5081882|1584961248656|    NORMAL|
|20200323_0002382f...|     4.0|336930|35.0941535|128.7661526|    6.3004775|1584961250682|    NORMAL|
|20200323_0002382f...|     4.0|336931|35.0941586|128.7660157|    6.1600895|1584961252665|    NORMAL|
|20200323_0002382f...|     4.0|336932|35.0941627|128.7658839|    5.9569473|1584961254677|    NORMAL|
|20200323_0002382f...|     4.4|336933|35.0941648|128.7657556|    5.7359567|1584961256703|    NORMAL|
|20200323_0002382f...|     4.4|336934|35.0941643|128.7656339|    5.6021123|1584961258657|    NORMAL|
|20200323_0002382f...|     4.0|336935|35.0941599|128.7655126|     5.383005|1584961260723|    NORMAL|
|20200323_0002382f...|     4.8|336936|35.0941593|128.7654024|     4.743608|1584961262691|    NORMAL|
|20200323_0002382f...|   5.333|336937| 35.094166|128.7653149|    3.6866539|1584961264665|    NORMAL|
|20200323_0002382f...|   5.666|336938|35.0941857|128.7652514|    1.9878461|1584961267639|    NORMAL|
|20200323_0002382f...|   6.898|336939|35.0941982|128.7652301|    1.9756575|1584961269237|    NORMAL|
|20200323_0002382f...|   6.423|336940| 35.094223|128.7652111|    2.5650368|1584961270669|    NORMAL|
|20200323_0002382f...|   6.423|336941|35.0942759|128.7651695|    3.6016667|1584961272657|    NORMAL|
|20200323_0002382f...|   5.142|336942|35.0943563|128.7651401|    3.9386308|1584961274692|    NORMAL|
|20200323_0002382f...|   4.666|336943|35.0944357| 128.765134|     4.074222|1584961276702|    NORMAL|
|20200323_0002382f...|     4.0|336944|35.0945151|128.7651291|     4.364236|1584961278670|    NORMAL|
|20200323_0002382f...|     4.0|336945|35.0946037|128.7651234|     4.580646|1584961280660|    NORMAL|
|20200323_0002382f...|     4.0|336946|35.0946923|128.7651224|    4.6236243|1584961282663|    NORMAL|
|20200323_0002382f...|     4.0|336947|35.0947872|128.7651265|    4.9014363|1584961284648|    NORMAL|
|20200323_0002382f...|   4.333|336948|35.0948869|128.7651423|    5.2933865|1584961286645|    NORMAL|
|20200323_0002382f...|     5.0|336949|35.0949877|128.7651674|    5.4036326|1584961288643|    NORMAL|
|20200323_0002382f...|   5.666|336950|35.0950841|128.7651904|    5.4231787|1584961290641|    NORMAL|
|20200323_0002382f...|     6.0|336951|35.0951799|128.7652072|     5.547947|1584961292667|    NORMAL|
|20200323_0002382f...|     6.0|336952|35.0952783|128.7652213|     5.667176|1584961294654|    NORMAL|
|20200323_0002382f...|     6.0|336953| 35.095377|128.7652364|    5.6840005|1584961296676|    NORMAL|
|20200323_0002382f...|     6.0|336954|35.0954785|128.7652545|    6.0042224|1584961298651|    NORMAL|
|20200323_0002382f...|     6.0|336955|35.0955927|128.7652758|    6.2327256|1584961300682|    NORMAL|
|20200323_0002382f...|     6.0|336956| 35.095706|128.7652964|     6.307913|1584961302650|    NORMAL|
|20200323_0002382f...|     5.6|336957|35.0958205|128.7653113|     6.491075|1584961304662|    NORMAL|
|20200323_0002382f...|   5.666|336958|35.0959354|128.7653117|    6.7267556|1584961306636|    NORMAL|
|20200323_0002382f...|     5.6|336959|35.0960589|128.7653068|    6.9344697|1584961308647|    NORMAL|
|20200323_0002382f...|     6.0|336960|35.0961862|128.7653076|    6.6824627|1584961310650|    NORMAL|
|20200323_0002382f...|     6.0|336961|35.0963078| 128.765307|     6.423401|1584961312646|    NORMAL|
|20200323_0002382f...|     6.0|336962|35.0964241|128.7653078|     6.507495|1584961314663|    NORMAL|
|20200323_0002382f...|     6.0|336963|35.0965432|128.7653057|     6.797266|1584961316664|    NORMAL|
|20200323_0002382f...|     6.0|336964|35.0966621|128.7653004|     6.929612|1584961318667|    NORMAL|
|20200323_0002382f...|     6.0|336965| 35.096786|128.7652961|    7.2439933|1584961320652|    NORMAL|
|20200323_0002382f...|     5.2|336966|35.0969295|128.7652971|     7.958621|1584961322704|    NORMAL|
|20200323_0002382f...|     4.8|336967|35.0970859|128.7653008|     8.332923|1584961324683|    NORMAL|
|20200323_0002382f...|     5.2|336968|35.0972412| 128.765288|      8.25104|1584961326649|    NORMAL|
|20200323_0002382f...|   5.666|336969|35.0973935|128.7652901|     8.075965|1584961328667|    NORMAL|
|20200323_0002382f...|     5.2|336970|35.0975457|128.7653057|     8.233878|1584961330656|    NORMAL|
|20200323_0002382f...|     4.4|336971|35.0977025|128.7653103|     8.381511|1584961332683|    NORMAL|
|20200323_0002382f...|     4.8|336972|35.0978559|128.7653195|     8.462046|1584961334646|    NORMAL|
|20200323_0002382f...|     5.6|336973|35.0980139|128.7653219|     8.413294|1584961336702|    NORMAL|
|20200323_0002382f...|     6.0|336974|35.0981654|128.7653405|      8.30259|1584961338635|    NORMAL|
|20200323_0002382f...|     6.0|336975|35.0983195| 128.765358|     8.324382|1584961340630|    NORMAL|
|20200323_0002382f...|     6.0|336976|35.0984759| 128.765374|     8.592255|1584961342636|    NORMAL|
|20200323_0002382f...|     5.2|336977|35.0986401|128.7653971|     8.809861|1584961344635|    NORMAL|
|20200323_0002382f...|     5.0|336978|35.0988064|128.7654144|     9.066369|1584961346647|    NORMAL|
|20200323_0002382f...|     5.0|336979|35.0989732|128.7654232|     9.194379|1584961348626|    NORMAL|
|20200323_0002382f...|     6.0|336980|35.0991477|128.7654335|     9.375029|1584961350679|    NORMAL|
