-----------------------------------------------------------------------------------------------------------
+--------+----------+----------+------------------------------------+------+----------+-----------+--------------+-------------+----------+---------------------------------------------------+
|accuracy|accuracy_x|accuracy_y|address                             |id    |lat       |lng        |speed         |time         |types     |uuid                                               |
|8.0     |null      |null      |null                                |970303|37.0385597|127.0507933|2.6518762E-17 |1585728896833|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970304|37.0385597|127.0507933|2.6164864E-17 |1585728898832|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970305|37.0385597|127.0507933|2.6420825E-17 |1585728900829|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970306|37.0385597|127.0507933|2.6806639E-17 |1585728902832|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970307|37.0385597|127.0507933|2.662781E-17  |1585728904836|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970308|37.0385597|127.0507933|2.6960294E-17 |1585728906833|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970309|37.0385597|127.0507933|2.6829148E-17 |1585728908837|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970310|37.0385597|127.0507933|2.6683568E-17 |1585728910911|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970311|37.0385597|127.0507933|2.658155E-17  |1585728912834|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970312|37.0385597|127.0507933|2.6668007E-17 |1585728914832|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970313|37.0385597|127.0507933|2.6810274E-17 |1585728916831|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970314|37.0385597|127.0507933|2.6677748E-17 |1585728918835|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970315|37.0385597|127.0507933|2.5158415E-17 |1585728920834|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970316|37.0385597|127.0507933|2.686594E-17  |1585728922834|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970317|37.0385597|127.0507933|2.694331E-17  |1585728924849|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970318|37.0385597|127.0507933|2.7037187E-17 |1585728926835|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970319|37.0385597|127.0507933|2.6524875E-17 |1585728928826|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970320|37.0385597|127.0507933|2.4044266E-17 |1585728930851|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970321|37.0385597|127.0507933|2.6360724E-17 |1585728932817|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970322|37.0385597|127.0507933|2.6852665E-17 |1585728934827|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970323|37.0385597|127.0507933|2.6719785E-17 |1585728936823|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970324|37.0385597|127.0507933|2.6829534E-17 |1585728938831|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970325|37.0385597|127.0507933|2.3980623E-17 |1585728940890|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970326|37.0385597|127.0507933|2.6689312E-17 |1585728942837|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970327|37.0385597|127.0507933|2.6940057E-17 |1585728944839|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|9.333   |null      |null      |null                                |970328|37.0385597|127.0507933|1.4511185E-17 |1585728946841|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|10.666  |null      |null      |null                                |970329|37.0385597|127.0507933|1.3967648E-17 |1585728948837|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|12.0    |null      |null      |null                                |970330|37.0385597|127.0507933|1.1455217E-17 |1585728950861|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|12.0    |null      |null      |null                                |970331|37.0385597|127.0507933|1.38702555E-17|1585728952827|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|10.4    |null      |null      |null                                |970332|37.0385597|127.0507933|2.5355061E-17 |1585728954836|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.666   |null      |null      |null                                |970333|37.0385597|127.0507933|2.5934506E-17 |1585728956821|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970334|37.0385597|127.0507933|2.6854753E-17 |1585728958836|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970335|37.0385597|127.0507933|2.154775E-17  |1585728960841|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970336|37.0385597|127.0507933|2.6911516E-17 |1585728962824|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970337|37.0385597|127.0507933|2.6594371E-17 |1585728964817|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970338|37.0385597|127.0507933|2.7834025E-17 |1585728966887|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970339|37.0385597|127.0507933|2.429722E-17  |1585728968842|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970340|37.0385597|127.0507933|2.0278961E-17 |1585728970825|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970341|37.0385597|127.0507933|2.703185E-17  |1585728972827|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970342|37.0385597|127.0507933|2.6423138E-17 |1585728974817|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970343|37.0385597|127.0507933|2.6577351E-17 |1585728976825|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970344|37.0385597|127.0507933|2.6470013E-17 |1585728978826|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970345|37.0385597|127.0507933|1.952313E-17  |1585728980821|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970346|37.0385597|127.0507933|2.7132331E-17 |1585728982825|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970347|37.0385597|127.0507933|2.6619465E-17 |1585728984815|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970348|37.0385597|127.0507933|2.6333735E-17 |1585728986816|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970349|37.0385597|127.0507933|2.6874653E-17 |1585728988820|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970350|37.0385597|127.0507933|1.8381268E-17 |1585728990814|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970351|37.0385597|127.0507933|2.6631892E-17 |1585728992813|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970352|37.0385597|127.0507933|2.6955096E-17 |1585728994825|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970353|37.0385597|127.0507933|2.6265314E-17 |1585728996818|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.333   |null      |null      |null                                |970354|37.0385895|127.0508251|0.005962447   |1585728998813|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.333   |null      |null      |null                                |970355|37.0385981|127.0508333|8.813777E-4   |1585729000814|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.571   |null      |null      |null                                |970356|37.0386   |127.0508351|4.028457E-4   |1585729002815|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.8     |null      |null      |null                                |970357|37.0386032|127.0508377|4.161169E-4   |1585729004821|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.714   |null      |null      |null                                |970358|37.0386041|127.0508384|1.01385005E-4 |1585729006811|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.0     |null      |null      |null                                |970359|37.0386044|127.0508385|3.6393205E-5  |1585729008811|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.0     |null      |null      |null                                |970360|37.0386044|127.0508386|4.872249E-6   |1585729010831|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.666   |null      |null      |null                                |970361|37.0386045|127.0508386|3.6352956E-6  |1585729012812|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970362|37.0386045|127.0508386|1.5976699E-6  |1585729014817|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970363|37.0386045|127.0508386|5.374097E-7   |1585729016816|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.666   |null      |null      |null                                |970364|37.0386045|127.0508386|2.416878E-7   |1585729018895|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.857   |null      |null      |null                                |970365|37.0386045|127.0508386|5.2743527E-8  |1585729020829|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.857   |null      |null      |null                                |970366|37.0386045|127.0508386|2.4601897E-8  |1585729022823|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.6     |null      |null      |null                                |970367|37.0386045|127.0508386|1.111017E-8   |1585729024823|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.142   |null      |null      |null                                |970368|37.0386045|127.0508386|4.18077E-9    |1585729026817|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|6.666   |null      |null      |null                                |970369|37.0386045|127.0508386|1.0062139E-9  |1585729028853|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.2     |null      |null      |null                                |970370|37.0386045|127.0508386|4.222689E-10  |1585729030830|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|7.714   |null      |null      |null                                |970371|37.0386045|127.0508386|1.4851771E-10 |1585729032813|NORMAL    |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|8.0     |null      |null      |null                                |970372|37.0386045|127.0508386|6.571791E-11  |1585729034806|END       |000011215a38400fae14f7c1586a3b3b2020-04-01 16:55:19|
|38.5    |null      |null      |null                                |385063|35.671145 |128.4453258|0.014908469   |1585740194092|START     |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|12.666  |null      |null      |null                                |385064|35.6711243|128.4453728|0.28793907    |1585740196423|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|11.666  |null      |null      |null                                |385065|35.671132 |128.4453798|0.482554      |1585740197621|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
|8.333   |null      |null      |null                                |385066|35.6711447|128.4453778|0.47909227    |1585740199959|NORMAL    |0002382f46634903ba4fe0ac4d303b812020-04-01 20:23:14|
